order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
49669,1310,18,Chandigarh,Night,Weekend,Biryani,Lunch,Mid-range,458,Yes,72,1,1,No,Happy,Low,Family,No
49670,1524,39,Hyderabad,Afternoon,Weekday,South Indian,Snacks,Budget,505,Yes,72,6,4,No,Lazy,Low,Friends,No
49671,1777,32,Delhi,Morning,Weekend,Chinese,Lunch,Premium,960,Yes,43,2,5,Yes,Celebrating,Low,Alone,No
49672,1169,37,Bangalore,Afternoon,Weekend,Biryani,Lunch,Budget,541,No,65,3,2,Yes,Celebrating,Medium,Friends,No
49673,2367,30,Chandigarh,Night,Weekday,Fast Food,Breakfast,Premium,324,No,85,8,4,Yes,Lazy,High,Alone,No
49674,2142,23,Mumbai,Night,Weekend,Desserts,Lunch,Budget,225,Yes,52,14,3,Yes,Stressed,Low,Friends,No
49675,1468,21,Mumbai,Night,Weekend,Desserts,Breakfast,Budget,315,Yes,47,3,5,No,Celebrating,High,Family,No
49676,3061,35,Mumbai,Evening,Weekday,Fast Food,Snacks,Premium,246,No,88,8,4,No,Stressed,High,Friends,No
49677,2888,37,Hyderabad,Morning,Weekend,North Indian,Dinner,Mid-range,688,Yes,32,4,3,No,Celebrating,Medium,Family,No
49678,3487,39,Bangalore,Night,Weekend,South Indian,Breakfast,Mid-range,236,No,50,6,3,Yes,Lazy,Low,Family,No
49679,1993,36,Mumbai,Evening,Weekday,Desserts,Snacks,Budget,728,No,89,9,4,No,Celebrating,Medium,Partner,Yes
49680,1967,33,Chandigarh,Morning,Weekday,Desserts,Breakfast,Budget,848,No,88,12,3,Yes,Stressed,High,Partner,No
49681,3309,37,Bangalore,Night,Weekday,South Indian,Lunch,Budget,523,No,20,3,1,Yes,Happy,High,Friends,Yes
49682,1207,22,Hyderabad,Evening,Weekday,South Indian,Dinner,Budget,270,No,48,6,1,No,Celebrating,High,Alone,Yes
49683,4537,33,Mumbai,Evening,Weekend,North Indian,Lunch,Budget,828,Yes,79,8,4,Yes,Celebrating,Low,Family,Yes
49684,2455,25,Mumbai,Night,Weekend,Chinese,Dinner,Mid-range,821,No,72,2,1,Yes,Stressed,High,Family,No
49685,4037,21,Bangalore,Afternoon,Weekday,Chinese,Snacks,Budget,544,Yes,87,12,2,Yes,Lazy,High,Alone,No
49686,1581,26,Bangalore,Evening,Weekday,Biryani,Snacks,Mid-range,713,Yes,38,10,2,No,Stressed,Medium,Friends,Yes
49687,3851,28,Delhi,Morning,Weekday,Fast Food,Breakfast,Mid-range,577,Yes,29,3,4,Yes,Stressed,High,Family,Yes
49688,3326,33,Bangalore,Morning,Weekend,South Indian,Dinner,Premium,105,Yes,20,8,2,Yes,Lazy,Low,Partner,No
49689,1326,23,Chandigarh,Afternoon,Weekday,South Indian,Breakfast,Budget,898,No,49,11,5,No,Celebrating,High,Friends,Yes
49690,1702,37,Pune,Morning,Weekday,Chinese,Breakfast,Budget,282,Yes,35,2,5,Yes,Happy,Low,Family,No
49691,1687,23,Mumbai,Morning,Weekend,Chinese,Breakfast,Mid-range,257,No,32,10,1,Yes,Lazy,High,Friends,No
49692,4652,37,Chandigarh,Morning,Weekend,North Indian,Dinner,Premium,363,Yes,38,2,1,Yes,Lazy,Medium,Friends,No
49693,1056,28,Chandigarh,Night,Weekday,Biryani,Dinner,Premium,817,No,95,6,4,Yes,Celebrating,Medium,Family,Yes
49694,4734,44,Delhi,Evening,Weekday,South Indian,Dinner,Premium,884,Yes,75,6,1,No,Celebrating,High,Family,Yes
49695,2193,22,Hyderabad,Afternoon,Weekend,Desserts,Dinner,Premium,930,Yes,88,2,2,No,Celebrating,Medium,Family,Yes
49696,1291,42,Mumbai,Night,Weekend,Desserts,Breakfast,Premium,732,No,60,1,3,No,Celebrating,High,Partner,No
49697,3176,36,Chandigarh,Morning,Weekday,Biryani,Breakfast,Premium,109,Yes,67,10,1,Yes,Lazy,High,Alone,Yes
49698,2621,26,Mumbai,Evening,Weekday,North Indian,Dinner,Budget,741,Yes,40,6,3,No,Happy,High,Friends,Yes
49699,2361,21,Hyderabad,Morning,Weekend,Fast Food,Lunch,Mid-range,292,Yes,41,9,4,Yes,Lazy,Medium,Friends,No
49700,1248,33,Pune,Afternoon,Weekday,Biryani,Snacks,Mid-range,683,No,81,2,4,No,Celebrating,Low,Alone,No
49701,2455,44,Bangalore,Night,Weekend,North Indian,Snacks,Premium,912,Yes,20,5,2,No,Stressed,Medium,Partner,No
49702,3511,31,Bangalore,Evening,Weekend,South Indian,Snacks,Premium,382,No,91,3,1,Yes,Celebrating,Medium,Friends,Yes
49703,1016,42,Bangalore,Night,Weekend,Desserts,Lunch,Mid-range,302,Yes,66,12,2,No,Celebrating,Low,Alone,Yes
49704,4942,29,Chandigarh,Afternoon,Weekend,Biryani,Lunch,Mid-range,607,Yes,24,1,2,No,Stressed,Low,Friends,No
49705,2687,29,Delhi,Afternoon,Weekday,South Indian,Dinner,Premium,670,Yes,63,9,2,No,Lazy,Medium,Partner,No
49706,2463,43,Chandigarh,Morning,Weekday,Fast Food,Lunch,Premium,475,Yes,59,6,3,No,Stressed,Medium,Alone,No
49707,1865,22,Mumbai,Afternoon,Weekday,Chinese,Dinner,Budget,879,Yes,69,6,5,Yes,Celebrating,High,Alone,No
49708,1023,23,Chandigarh,Night,Weekend,Chinese,Dinner,Mid-range,643,No,71,6,4,Yes,Celebrating,Medium,Partner,Yes
49709,4882,29,Mumbai,Evening,Weekend,South Indian,Dinner,Mid-range,773,Yes,45,11,5,Yes,Lazy,Low,Alone,Yes
49710,3258,37,Pune,Evening,Weekend,North Indian,Lunch,Mid-range,755,Yes,22,5,4,Yes,Stressed,Medium,Alone,No
49711,4181,34,Chandigarh,Morning,Weekday,North Indian,Lunch,Budget,472,No,33,14,5,No,Happy,High,Partner,Yes
49712,4733,38,Bangalore,Night,Weekday,Biryani,Dinner,Budget,478,Yes,68,5,1,No,Happy,High,Partner,Yes
49713,3570,40,Delhi,Night,Weekend,Fast Food,Lunch,Mid-range,791,Yes,56,13,1,No,Stressed,Low,Partner,Yes
49714,1388,41,Pune,Evening,Weekend,Desserts,Dinner,Premium,950,Yes,84,4,4,Yes,Stressed,Low,Friends,No
49715,3003,36,Hyderabad,Night,Weekend,Desserts,Snacks,Mid-range,807,No,52,12,3,No,Stressed,Medium,Partner,No
49716,3965,33,Pune,Night,Weekday,North Indian,Dinner,Premium,161,No,62,14,2,Yes,Happy,Medium,Family,No
49717,1599,21,Chandigarh,Afternoon,Weekend,Chinese,Breakfast,Premium,825,No,83,3,2,Yes,Celebrating,Low,Friends,Yes
49718,4607,31,Hyderabad,Evening,Weekday,Biryani,Dinner,Mid-range,497,Yes,67,3,1,No,Happy,High,Friends,Yes
49719,3860,20,Bangalore,Morning,Weekend,Chinese,Dinner,Mid-range,372,Yes,52,10,2,Yes,Celebrating,High,Partner,Yes
49720,2139,35,Mumbai,Evening,Weekday,Desserts,Breakfast,Mid-range,864,Yes,80,14,3,Yes,Lazy,High,Friends,No
49721,3234,31,Pune,Evening,Weekday,Chinese,Dinner,Budget,385,Yes,21,9,2,Yes,Happy,High,Alone,No
49722,4068,34,Delhi,Night,Weekday,Biryani,Snacks,Budget,454,Yes,30,6,3,Yes,Celebrating,Medium,Partner,Yes
49723,4513,30,Hyderabad,Night,Weekend,Desserts,Snacks,Mid-range,676,No,71,2,3,No,Lazy,High,Friends,No
49724,1935,37,Hyderabad,Evening,Weekend,Fast Food,Lunch,Premium,250,Yes,74,1,4,Yes,Stressed,High,Family,Yes
49725,2289,32,Hyderabad,Afternoon,Weekend,South Indian,Lunch,Premium,217,No,72,1,2,Yes,Stressed,Medium,Friends,No
49726,2487,34,Chandigarh,Night,Weekday,Biryani,Lunch,Budget,556,No,25,2,3,Yes,Happy,High,Family,Yes
49727,4401,40,Chandigarh,Afternoon,Weekend,North Indian,Breakfast,Budget,154,Yes,46,1,1,No,Stressed,High,Alone,No
49728,2607,20,Mumbai,Morning,Weekend,South Indian,Lunch,Mid-range,474,No,34,1,3,Yes,Stressed,Low,Alone,Yes
49729,2460,23,Chandigarh,Afternoon,Weekend,Fast Food,Breakfast,Premium,915,No,24,13,3,No,Happy,High,Partner,Yes
49730,1216,32,Pune,Morning,Weekend,South Indian,Breakfast,Budget,265,Yes,82,1,3,No,Stressed,Medium,Family,No
49731,4861,31,Bangalore,Morning,Weekend,Chinese,Snacks,Premium,311,Yes,91,9,5,Yes,Celebrating,Medium,Partner,No
49732,3293,38,Pune,Morning,Weekend,Fast Food,Dinner,Premium,170,No,99,8,5,Yes,Lazy,Low,Friends,Yes
49733,1162,42,Mumbai,Afternoon,Weekday,North Indian,Dinner,Mid-range,745,Yes,44,4,3,Yes,Stressed,Low,Friends,Yes
49734,2133,40,Chandigarh,Afternoon,Weekday,North Indian,Breakfast,Premium,836,Yes,30,10,3,Yes,Celebrating,Low,Alone,Yes
49735,4436,41,Pune,Morning,Weekend,Desserts,Lunch,Mid-range,740,No,38,3,4,Yes,Stressed,Medium,Alone,No
49736,4444,43,Mumbai,Evening,Weekend,South Indian,Snacks,Premium,686,No,27,10,4,No,Celebrating,Medium,Partner,No
49737,1345,24,Mumbai,Evening,Weekday,Desserts,Snacks,Premium,590,Yes,98,12,3,Yes,Happy,Low,Partner,No
49738,2569,22,Bangalore,Afternoon,Weekend,Desserts,Lunch,Budget,955,No,53,4,1,Yes,Happy,High,Friends,No
49739,1473,31,Hyderabad,Morning,Weekday,Fast Food,Snacks,Budget,789,No,45,2,3,Yes,Lazy,Low,Alone,Yes
49740,3314,23,Pune,Morning,Weekend,Biryani,Dinner,Premium,310,No,78,11,3,No,Celebrating,Low,Friends,Yes
49741,2265,34,Delhi,Morning,Weekend,Chinese,Lunch,Mid-range,950,Yes,93,10,2,Yes,Lazy,Low,Alone,No
49742,1155,40,Bangalore,Morning,Weekday,Biryani,Snacks,Mid-range,757,Yes,76,4,1,No,Celebrating,Medium,Alone,Yes
49743,3575,39,Hyderabad,Evening,Weekend,North Indian,Dinner,Premium,680,Yes,84,10,1,Yes,Stressed,Medium,Family,No
49744,4582,20,Bangalore,Morning,Weekday,Fast Food,Dinner,Budget,595,No,42,5,3,No,Lazy,Low,Partner,Yes
49745,4397,42,Hyderabad,Morning,Weekday,Chinese,Dinner,Mid-range,578,Yes,24,10,4,No,Celebrating,Medium,Friends,No
49746,4663,39,Chandigarh,Night,Weekend,Biryani,Dinner,Premium,212,Yes,27,2,4,Yes,Lazy,High,Friends,Yes
49747,3203,39,Delhi,Night,Weekend,Chinese,Lunch,Premium,467,Yes,51,8,5,Yes,Celebrating,Low,Family,No
49748,3184,35,Bangalore,Afternoon,Weekend,South Indian,Snacks,Budget,537,No,20,4,1,Yes,Celebrating,High,Friends,No
49749,2596,36,Delhi,Morning,Weekend,North Indian,Lunch,Mid-range,249,No,24,7,3,No,Stressed,High,Partner,No
49750,1949,22,Delhi,Evening,Weekend,Fast Food,Dinner,Mid-range,870,Yes,45,2,2,No,Celebrating,Low,Friends,Yes
49751,3961,30,Chandigarh,Evening,Weekend,Biryani,Lunch,Premium,813,No,25,2,3,Yes,Celebrating,High,Partner,Yes
49752,2410,38,Delhi,Night,Weekend,Chinese,Dinner,Premium,659,No,86,5,4,No,Happy,Low,Family,No
49753,4634,30,Delhi,Night,Weekday,Biryani,Breakfast,Budget,934,No,24,1,5,Yes,Happy,High,Friends,No
49754,4976,19,Pune,Night,Weekday,Desserts,Lunch,Mid-range,496,Yes,55,10,1,Yes,Lazy,Low,Family,No
49755,3708,34,Pune,Afternoon,Weekend,South Indian,Dinner,Budget,749,Yes,83,8,5,No,Happy,High,Family,Yes
49756,3609,34,Hyderabad,Evening,Weekday,North Indian,Breakfast,Budget,744,No,29,3,2,No,Celebrating,Medium,Family,Yes
49757,4397,40,Delhi,Morning,Weekday,North Indian,Lunch,Mid-range,237,Yes,90,7,1,No,Celebrating,Medium,Friends,Yes
49758,3879,20,Chandigarh,Night,Weekday,South Indian,Snacks,Premium,236,No,40,5,5,Yes,Lazy,Medium,Alone,Yes
49759,4900,35,Mumbai,Afternoon,Weekday,North Indian,Dinner,Mid-range,101,Yes,24,13,5,Yes,Stressed,Low,Partner,No
49760,1765,39,Bangalore,Night,Weekend,South Indian,Breakfast,Budget,611,No,75,11,4,Yes,Lazy,Medium,Family,No
49761,2191,22,Mumbai,Morning,Weekend,South Indian,Snacks,Premium,151,Yes,73,1,5,No,Happy,Medium,Alone,Yes
49762,4540,37,Bangalore,Evening,Weekend,Biryani,Breakfast,Budget,366,No,50,10,5,No,Stressed,Low,Family,Yes
49763,2627,28,Delhi,Afternoon,Weekday,North Indian,Lunch,Mid-range,385,No,46,12,4,Yes,Celebrating,Low,Partner,No
49764,1164,39,Bangalore,Morning,Weekend,Fast Food,Breakfast,Mid-range,371,No,59,6,5,Yes,Happy,Low,Friends,Yes
49765,4960,34,Pune,Evening,Weekday,Desserts,Breakfast,Premium,453,No,21,4,2,Yes,Lazy,Low,Family,No
49766,1469,44,Bangalore,Afternoon,Weekend,North Indian,Dinner,Premium,791,No,97,9,4,Yes,Happy,Low,Alone,Yes
49767,1992,41,Mumbai,Evening,Weekend,Desserts,Lunch,Mid-range,244,Yes,80,2,4,Yes,Stressed,Medium,Partner,Yes
49768,3369,36,Pune,Evening,Weekend,Fast Food,Breakfast,Budget,344,No,67,8,1,Yes,Lazy,Medium,Partner,Yes
49769,2948,38,Chandigarh,Morning,Weekday,Biryani,Breakfast,Mid-range,901,No,63,4,1,Yes,Happy,High,Alone,Yes
49770,4479,32,Hyderabad,Morning,Weekday,Desserts,Dinner,Budget,216,No,89,5,1,No,Happy,Medium,Alone,Yes
49771,2704,36,Hyderabad,Night,Weekend,Fast Food,Breakfast,Premium,405,No,34,11,5,Yes,Stressed,Medium,Partner,Yes
49772,2688,25,Chandigarh,Morning,Weekday,Biryani,Snacks,Premium,744,No,84,5,5,Yes,Happy,Medium,Partner,No
49773,2240,43,Delhi,Afternoon,Weekend,Desserts,Snacks,Mid-range,423,Yes,31,14,4,Yes,Lazy,Low,Alone,Yes
49774,4685,25,Mumbai,Morning,Weekday,Fast Food,Lunch,Budget,176,Yes,77,6,1,Yes,Happy,Low,Friends,No
49775,1702,34,Chandigarh,Night,Weekend,Biryani,Snacks,Premium,864,Yes,68,12,1,No,Lazy,Low,Partner,No
49776,4387,43,Chandigarh,Evening,Weekend,Desserts,Lunch,Budget,688,Yes,92,3,2,Yes,Stressed,High,Family,Yes
49777,2102,35,Chandigarh,Night,Weekend,Desserts,Lunch,Premium,776,No,26,7,1,No,Lazy,High,Friends,Yes
49778,4775,43,Delhi,Evening,Weekday,Fast Food,Lunch,Premium,642,No,31,10,5,No,Stressed,High,Friends,No
49779,2583,18,Hyderabad,Night,Weekday,North Indian,Breakfast,Mid-range,928,Yes,75,5,3,No,Happy,Medium,Family,No
49780,1145,44,Chandigarh,Night,Weekend,Desserts,Lunch,Premium,136,Yes,76,10,3,No,Happy,Medium,Friends,Yes
49781,1279,27,Bangalore,Night,Weekend,Chinese,Dinner,Budget,977,No,52,11,5,Yes,Happy,Medium,Family,Yes
49782,3309,23,Delhi,Morning,Weekday,Chinese,Snacks,Mid-range,568,Yes,66,4,3,No,Happy,Low,Friends,No
49783,3733,19,Pune,Morning,Weekend,South Indian,Lunch,Premium,466,No,48,3,3,Yes,Happy,Low,Alone,Yes
49784,1323,23,Delhi,Morning,Weekday,South Indian,Breakfast,Budget,529,Yes,42,11,2,No,Stressed,High,Partner,No
49785,1829,39,Delhi,Evening,Weekend,Desserts,Breakfast,Mid-range,349,Yes,43,11,1,Yes,Happy,Low,Family,Yes
49786,1855,19,Chandigarh,Afternoon,Weekend,Chinese,Snacks,Mid-range,257,Yes,44,1,2,Yes,Stressed,High,Friends,No
49787,1820,28,Mumbai,Afternoon,Weekday,North Indian,Dinner,Mid-range,993,No,89,4,5,No,Lazy,High,Family,Yes
49788,2023,35,Hyderabad,Afternoon,Weekday,Fast Food,Breakfast,Premium,901,Yes,69,6,5,No,Stressed,Low,Family,Yes
49789,2052,43,Delhi,Afternoon,Weekend,South Indian,Snacks,Budget,307,Yes,59,5,1,Yes,Happy,Medium,Friends,Yes
49790,4960,41,Chandigarh,Morning,Weekday,Chinese,Breakfast,Mid-range,348,Yes,82,13,4,No,Happy,High,Alone,Yes
49791,1023,24,Hyderabad,Evening,Weekday,South Indian,Lunch,Mid-range,235,No,64,7,1,No,Happy,Low,Family,No
49792,2066,36,Chandigarh,Afternoon,Weekday,Desserts,Lunch,Budget,499,No,47,2,5,Yes,Stressed,Low,Family,No
49793,4027,24,Chandigarh,Afternoon,Weekend,South Indian,Lunch,Mid-range,866,Yes,32,3,5,Yes,Stressed,Low,Friends,No
49794,1220,27,Pune,Afternoon,Weekday,Fast Food,Dinner,Budget,921,No,86,14,3,No,Stressed,High,Partner,No
49795,3946,18,Chandigarh,Night,Weekend,South Indian,Snacks,Budget,768,Yes,77,6,1,No,Celebrating,Medium,Friends,No
49796,2512,19,Mumbai,Night,Weekend,Fast Food,Snacks,Mid-range,150,Yes,89,5,4,Yes,Happy,High,Alone,Yes
49797,1669,19,Delhi,Night,Weekend,Desserts,Breakfast,Premium,668,No,93,5,5,Yes,Happy,High,Family,No
49798,2524,39,Chandigarh,Morning,Weekend,Fast Food,Lunch,Budget,977,No,80,10,3,Yes,Stressed,High,Family,No
49799,1277,18,Hyderabad,Morning,Weekend,Chinese,Lunch,Budget,934,Yes,33,9,3,No,Happy,Medium,Alone,Yes
49800,2350,37,Mumbai,Morning,Weekday,North Indian,Breakfast,Premium,513,Yes,74,1,4,No,Stressed,Medium,Friends,Yes
49801,3245,28,Chandigarh,Evening,Weekend,South Indian,Breakfast,Budget,943,Yes,83,9,1,Yes,Lazy,Low,Friends,Yes
49802,2656,27,Delhi,Morning,Weekend,Desserts,Lunch,Mid-range,464,No,83,7,2,No,Celebrating,Low,Partner,No
49803,1666,18,Hyderabad,Morning,Weekday,Fast Food,Dinner,Mid-range,708,No,69,10,4,Yes,Lazy,High,Partner,Yes
49804,1858,20,Chandigarh,Night,Weekend,North Indian,Dinner,Budget,374,No,46,7,3,Yes,Lazy,Medium,Friends,Yes
49805,4563,39,Delhi,Afternoon,Weekend,North Indian,Snacks,Mid-range,927,No,37,11,1,Yes,Happy,High,Alone,No
49806,1300,23,Mumbai,Afternoon,Weekend,Desserts,Lunch,Budget,332,No,32,6,3,Yes,Happy,Low,Family,Yes
49807,3960,26,Pune,Night,Weekend,Fast Food,Dinner,Premium,724,No,39,13,3,Yes,Happy,Medium,Family,No
49808,3228,31,Bangalore,Morning,Weekend,Fast Food,Breakfast,Premium,763,No,71,4,5,No,Celebrating,High,Family,Yes
49809,3241,42,Hyderabad,Night,Weekday,South Indian,Lunch,Premium,601,No,51,10,5,No,Lazy,Low,Partner,Yes
49810,4567,40,Delhi,Afternoon,Weekend,Fast Food,Snacks,Mid-range,809,Yes,55,13,5,No,Lazy,Medium,Partner,Yes
49811,2768,18,Chandigarh,Morning,Weekend,Chinese,Dinner,Mid-range,208,Yes,90,8,4,Yes,Stressed,Low,Family,Yes
49812,1530,36,Delhi,Night,Weekday,Desserts,Lunch,Premium,650,Yes,92,12,2,Yes,Happy,High,Partner,Yes
49813,1797,37,Delhi,Night,Weekday,Biryani,Lunch,Budget,927,No,98,4,1,Yes,Happy,High,Partner,No
49814,1938,40,Pune,Morning,Weekday,Chinese,Dinner,Premium,764,Yes,77,9,2,Yes,Celebrating,High,Family,Yes
49815,3093,25,Bangalore,Night,Weekend,Biryani,Snacks,Budget,583,Yes,93,13,1,Yes,Lazy,Low,Alone,Yes
49816,1071,27,Chandigarh,Morning,Weekday,North Indian,Dinner,Premium,688,No,70,12,5,No,Happy,Medium,Family,Yes
49817,2802,44,Bangalore,Evening,Weekday,North Indian,Snacks,Premium,912,Yes,76,9,2,Yes,Happy,Medium,Friends,Yes
49818,4769,30,Mumbai,Morning,Weekday,Fast Food,Breakfast,Budget,555,No,47,13,4,Yes,Lazy,High,Friends,No
49819,2454,40,Pune,Morning,Weekday,Chinese,Snacks,Mid-range,218,No,32,11,5,Yes,Lazy,Low,Alone,Yes
49820,4706,26,Delhi,Afternoon,Weekend,South Indian,Lunch,Budget,372,Yes,24,10,2,Yes,Celebrating,High,Family,Yes
49821,3783,20,Chandigarh,Night,Weekday,Biryani,Lunch,Mid-range,274,Yes,45,2,2,No,Lazy,Medium,Friends,Yes
49822,4596,38,Mumbai,Night,Weekend,North Indian,Snacks,Budget,938,Yes,96,10,5,No,Stressed,Medium,Alone,No
49823,1363,19,Mumbai,Morning,Weekday,Chinese,Lunch,Budget,187,Yes,65,11,4,Yes,Lazy,Medium,Alone,Yes
49824,1139,25,Bangalore,Morning,Weekday,Biryani,Lunch,Budget,370,Yes,39,6,4,No,Celebrating,Low,Family,Yes
49825,3619,27,Hyderabad,Afternoon,Weekend,South Indian,Breakfast,Premium,586,Yes,66,8,5,Yes,Happy,Low,Partner,Yes
49826,2849,39,Pune,Morning,Weekday,Fast Food,Snacks,Premium,992,Yes,57,9,2,No,Lazy,High,Alone,Yes
49827,3988,24,Mumbai,Afternoon,Weekday,Desserts,Snacks,Mid-range,781,No,29,12,2,No,Stressed,Medium,Alone,No
49828,4285,37,Hyderabad,Afternoon,Weekend,North Indian,Lunch,Mid-range,274,No,40,3,5,Yes,Happy,High,Family,Yes
49829,4970,38,Chandigarh,Evening,Weekend,Chinese,Breakfast,Budget,426,Yes,54,6,4,Yes,Happy,Medium,Friends,Yes
49830,4159,42,Mumbai,Morning,Weekend,North Indian,Lunch,Premium,890,No,89,5,3,Yes,Happy,Medium,Alone,Yes
49831,4963,37,Pune,Morning,Weekend,Fast Food,Lunch,Premium,603,No,95,1,1,Yes,Happy,Low,Partner,Yes
49832,4827,28,Chandigarh,Evening,Weekend,Chinese,Breakfast,Mid-range,701,No,89,1,2,No,Stressed,Low,Alone,No
49833,2000,44,Mumbai,Evening,Weekend,Desserts,Snacks,Budget,148,No,32,5,4,Yes,Lazy,Medium,Family,No
49834,1265,21,Mumbai,Morning,Weekday,North Indian,Dinner,Budget,103,Yes,90,13,2,Yes,Happy,High,Family,No
49835,4209,34,Hyderabad,Morning,Weekday,Chinese,Snacks,Budget,758,No,20,13,2,No,Celebrating,Low,Friends,No
49836,4839,19,Pune,Evening,Weekday,Desserts,Lunch,Budget,630,Yes,30,10,1,Yes,Happy,Medium,Alone,Yes
49837,3254,33,Mumbai,Night,Weekday,Fast Food,Breakfast,Premium,238,No,80,7,2,Yes,Stressed,Low,Friends,No
49838,2278,37,Delhi,Night,Weekend,Fast Food,Lunch,Premium,405,No,86,8,1,Yes,Happy,Medium,Alone,Yes
49839,4588,28,Pune,Morning,Weekend,Chinese,Lunch,Mid-range,680,Yes,44,11,1,No,Happy,High,Friends,Yes
49840,2221,32,Pune,Evening,Weekday,North Indian,Dinner,Budget,372,Yes,46,1,1,No,Lazy,Low,Friends,Yes
49841,4456,20,Pune,Afternoon,Weekend,Biryani,Dinner,Premium,165,No,47,11,4,No,Celebrating,Low,Family,No
49842,4803,31,Hyderabad,Afternoon,Weekend,Biryani,Breakfast,Budget,292,No,78,5,4,No,Happy,High,Family,No
49843,2245,38,Delhi,Morning,Weekend,Desserts,Breakfast,Mid-range,731,No,84,9,1,No,Happy,Low,Partner,No
49844,3847,23,Hyderabad,Morning,Weekday,South Indian,Breakfast,Budget,995,Yes,95,5,3,Yes,Happy,Medium,Alone,No
49845,4788,35,Bangalore,Evening,Weekday,Chinese,Snacks,Budget,213,Yes,89,2,4,No,Stressed,Low,Partner,Yes
49846,4472,38,Mumbai,Night,Weekday,Fast Food,Dinner,Mid-range,252,Yes,81,2,2,Yes,Stressed,High,Partner,No
49847,3045,25,Chandigarh,Evening,Weekend,Biryani,Breakfast,Mid-range,428,Yes,23,10,1,Yes,Happy,Low,Alone,No
49848,4190,36,Delhi,Morning,Weekday,Biryani,Lunch,Premium,366,Yes,61,6,1,Yes,Lazy,Low,Family,No
49849,3287,33,Hyderabad,Evening,Weekday,Biryani,Snacks,Budget,356,Yes,36,7,2,Yes,Celebrating,Low,Partner,Yes
49850,4035,38,Pune,Afternoon,Weekday,North Indian,Breakfast,Budget,469,Yes,75,4,3,No,Celebrating,Medium,Alone,No
49851,4804,41,Mumbai,Afternoon,Weekday,Chinese,Lunch,Mid-range,483,No,57,1,4,No,Celebrating,Medium,Family,Yes
49852,2920,27,Hyderabad,Evening,Weekend,Desserts,Dinner,Budget,573,No,47,1,3,No,Lazy,Low,Alone,Yes
49853,1344,22,Chandigarh,Evening,Weekend,Desserts,Snacks,Premium,938,Yes,35,8,5,No,Celebrating,Low,Alone,Yes
49854,3382,21,Delhi,Night,Weekday,South Indian,Lunch,Budget,207,No,89,14,4,Yes,Lazy,Low,Family,No
49855,1477,39,Bangalore,Night,Weekday,North Indian,Breakfast,Budget,403,Yes,62,11,5,No,Happy,Low,Alone,Yes
49856,1079,38,Mumbai,Morning,Weekend,North Indian,Snacks,Premium,948,No,24,11,4,Yes,Lazy,Medium,Friends,No
49857,2103,41,Hyderabad,Morning,Weekday,Desserts,Dinner,Budget,618,Yes,67,13,5,Yes,Happy,Medium,Friends,Yes
49858,3566,28,Mumbai,Night,Weekday,Chinese,Lunch,Budget,344,No,86,10,5,Yes,Stressed,Medium,Partner,No
49859,1941,27,Chandigarh,Morning,Weekday,Chinese,Snacks,Budget,610,No,36,4,1,Yes,Lazy,Low,Alone,Yes
49860,1647,39,Hyderabad,Afternoon,Weekend,Chinese,Breakfast,Premium,547,No,48,2,5,Yes,Celebrating,Low,Friends,Yes
49861,4008,20,Chandigarh,Afternoon,Weekday,Chinese,Lunch,Mid-range,641,No,81,4,4,No,Happy,High,Family,No
49862,4595,33,Mumbai,Night,Weekday,Desserts,Breakfast,Budget,908,Yes,53,4,4,Yes,Celebrating,Medium,Friends,Yes
49863,4810,23,Hyderabad,Morning,Weekday,Fast Food,Lunch,Premium,892,No,59,13,5,Yes,Lazy,High,Alone,No
49864,4008,33,Pune,Night,Weekday,Biryani,Dinner,Premium,740,No,25,10,5,Yes,Happy,Medium,Family,No
49865,1372,38,Bangalore,Afternoon,Weekend,North Indian,Lunch,Mid-range,315,No,65,4,2,No,Stressed,High,Family,No
49866,4670,20,Chandigarh,Afternoon,Weekday,North Indian,Lunch,Budget,678,Yes,22,14,3,Yes,Happy,High,Friends,Yes
49867,4323,23,Delhi,Night,Weekday,North Indian,Snacks,Budget,853,No,91,7,5,No,Celebrating,High,Partner,No
49868,2683,40,Bangalore,Morning,Weekday,North Indian,Lunch,Premium,573,No,69,4,3,Yes,Happy,Medium,Alone,Yes
49869,2239,23,Chandigarh,Night,Weekday,Biryani,Lunch,Premium,330,Yes,62,9,4,No,Stressed,Medium,Partner,Yes
49870,2797,25,Chandigarh,Morning,Weekday,Desserts,Breakfast,Budget,816,No,64,11,2,No,Celebrating,Low,Family,Yes
49871,1450,41,Hyderabad,Afternoon,Weekday,Biryani,Lunch,Mid-range,303,No,73,14,3,Yes,Lazy,High,Alone,Yes
49872,3739,35,Chandigarh,Morning,Weekday,Biryani,Lunch,Premium,154,No,92,1,4,No,Happy,Low,Friends,Yes
49873,1966,28,Mumbai,Afternoon,Weekend,Chinese,Breakfast,Mid-range,639,No,81,14,5,No,Lazy,High,Alone,No
49874,1692,18,Pune,Morning,Weekend,Fast Food,Snacks,Budget,397,No,88,11,1,Yes,Lazy,High,Partner,No
49875,4823,32,Bangalore,Morning,Weekday,Biryani,Dinner,Budget,542,Yes,60,8,2,Yes,Happy,Medium,Family,Yes
